taxes_id,property_id,Tax,Tax_Flag
5787,5787,2623,
5788,5788,6416,
5789,5789,6794,
5790,5790,1836,
5791,5791,8784,
5792,5792,7728,
5793,5793,4073,
5794,5794,8136,
5795,5795,9840,
5796,5796,1843,
5797,5797,3162,
5798,5798,6695,
5799,5799,4766,
5800,5800,4581,
5801,5801,8606,
5802,5802,7867,
5803,5803,2214,
5804,5804,8457,
5805,5805,8557,
5806,5806,2071,
5807,5807,9314,
5808,5808,3066,
5809,5809,3453,
5810,5810,5025,
5811,5811,2515,
5812,5812,3714,
5813,5813,9548,
5814,5814,9813,
5815,5815,5638,
5816,5816,9331,
5817,5817,6697,
5818,5818,5849,
5819,5819,5788,
5820,5820,5137,
5821,5821,8337,
5822,5822,5816,
5823,5823,6496,
5824,5824,8543,
5825,5825,4074,
5826,5826,2006,
5827,5827,6563,
5828,5828,4328,
5829,5829,7979,
5830,5830,8331,
5831,5831,3230,
5832,5832,6772,
5833,5833,3321,
5834,5834,6235,
5835,5835,9727,
5836,5836,3854,
5837,5837,2230,
5838,5838,5618,
5839,5839,9345,
5840,5840,8616,
5841,5841,6098,
5842,5842,1549,
5843,5843,7481,
5844,5844,3664,
5845,5845,4638,
5846,5846,5543,
5847,5847,7349,
5848,5848,5535,
5849,5849,9696,
5850,5850,7295,
5851,5851,2217,
5852,5852,6928,
5853,5853,5878,
5854,5854,8581,
5855,5855,3036,
5856,5856,3405,
5857,5857,7950,
5858,5858,6142,
5859,5859,6794,
5860,5860,4253,
5861,5861,9815,
5862,5862,7444,
5863,5863,8649,
5864,5864,6400,
5865,5865,4557,
5866,5866,1519,
5867,5867,9075,
5868,5868,3017,
5869,5869,9834,
5870,5870,8404,
5871,5871,6979,
5872,5872,9633,
5873,5873,2116,
5874,5874,4141,
5875,5875,7401,
5876,5876,8419,
5877,5877,7439,
5878,5878,5716,
5879,5879,8785,
5880,5880,7766,
5881,5881,2818,
5882,5882,6785,
5883,5883,7530,
5884,5884,7067,
5885,5885,9259,
5886,5886,4127,
5887,5887,8510,
5888,5888,8160,
5889,5889,3280,
5890,5890,3172,
5891,5891,3035,
5892,5892,3752,
5893,5893,2190,
5894,5894,3021,
5895,5895,2312,
5896,5896,3222,
5897,5897,6289,
5898,5898,1700,
5899,5899,9538,
5900,5900,6366,
5901,5901,4632,
5902,5902,3419,
5903,5903,9164,
5904,5904,8068,
5905,5905,2887,
5906,5906,4113,
5907,5907,3658,
5908,5908,6228,
5909,5909,3662,
5910,5910,6424,
5911,5911,7615,
5912,5912,8720,
5913,5913,9613,
5914,5914,6252,
5915,5915,7303,
5916,5916,9840,
5917,5917,4002,
5918,5918,3660,
5919,5919,4355,
5920,5920,6129,
5921,5921,8505,
5922,5922,4518,
5923,5923,4189,
5924,5924,9413,
5925,5925,1923,
5926,5926,3520,
5927,5927,9183,
5928,5928,2512,
5929,5929,2732,
5930,5930,6968,
5931,5931,2181,
5932,5932,2864,
5933,5933,8429,
5934,5934,7722,
5935,5935,8148,
5936,5936,2244,
5937,5937,4420,
5938,5938,7437,
5939,5939,9642,
5940,5940,7164,
5941,5941,7075,
5942,5942,7548,
5943,5943,2792,
5944,5944,9165,
5945,5945,2120,
5946,5946,2856,
5947,5947,7709,
5948,5948,8160,
5949,5949,6405,
5950,5950,1886,
5951,5951,1955,
5952,5952,2869,
5953,5953,4098,
5954,5954,6049,
5955,5955,4949,
5956,5956,9931,
5957,5957,9606,
5958,5958,6700,
5959,5959,2334,
5960,5960,9121,
5961,5961,8553,
5962,5962,4551,
5963,5963,6112,
5964,5964,4332,
5965,5965,1875,
5966,5966,3271,
5967,5967,9515,
5968,5968,4286,
5969,5969,5872,
5970,5970,6890,
5971,5971,4644,
5972,5972,8440,
5973,5973,4058,
5974,5974,3021,
5975,5975,4521,
5976,5976,7000,
5977,5977,9883,
5978,5978,4879,
5979,5979,6120,
5980,5980,1748,
5981,5981,5764,
5982,5982,5418,
5983,5983,6837,
5984,5984,7681,
5985,5985,8198,
5986,5986,4833,
5987,5987,6633,
5988,5988,1756,
5989,5989,8380,
5990,5990,9449,
5991,5991,9470,
5992,5992,6570,
5993,5993,7198,
5994,5994,8214,
5995,5995,6238,
5996,5996,4662,
5997,5997,9767,
5998,5998,8324,
5999,5999,6951,
6000,6000,9115,
6001,6001,2074,
6002,6002,5170,
6003,6003,4608,
6004,6004,3079,
6005,6005,7958,
6006,6006,9135,
6007,6007,1700,
6008,6008,8208,
6009,6009,3343,
6010,6010,9131,
6011,6011,6077,
6012,6012,5806,
6013,6013,4604,
6014,6014,6755,
6015,6015,2063,
6016,6016,9164,
6017,6017,2339,
6018,6018,8432,
6019,6019,3866,
6020,6020,7907,
6021,6021,4212,
6022,6022,2901,
6023,6023,3488,
6024,6024,2271,
6025,6025,7389,
6026,6026,6878,
6027,6027,7979,
6028,6028,4291,
6029,6029,9887,
6030,6030,1792,
6031,6031,5422,
6032,6032,3276,
6033,6033,5935,
6034,6034,4189,
6035,6035,7336,
6036,6036,5470,
6037,6037,8892,
6038,6038,8132,
6039,6039,6058,
6040,6040,6923,
6041,6041,3473,
6042,6042,4820,
6043,6043,8278,
6044,6044,9757,
6045,6045,6530,
6046,6046,2230,
6047,6047,5468,
6048,6048,5738,
6049,6049,8940,
6050,6050,2369,
6051,6051,8981,
6052,6052,5844,
6053,6053,9995,
6054,6054,6399,
6055,6055,4134,
6056,6056,8398,
6057,6057,4400,
6058,6058,8168,
6059,6059,2254,
6060,6060,3634,
6061,6061,2975,
6062,6062,6675,
6063,6063,1985,
6064,6064,6448,
6065,6065,2682,
6066,6066,3183,
6067,6067,5010,
6068,6068,4631,
6069,6069,3598,
6070,6070,3492,
6071,6071,4711,
6072,6072,8228,
6073,6073,4445,
6074,6074,5206,
6075,6075,2282,
6076,6076,2352,
6077,6077,6658,
6078,6078,4462,
6079,6079,5658,
6080,6080,8158,
6081,6081,3552,
6082,6082,7403,
6083,6083,7945,
6084,6084,3745,
6085,6085,6827,
6086,6086,5402,
6087,6087,7237,
6088,6088,2960,
6089,6089,4733,
6090,6090,8560,
6091,6091,7845,
6092,6092,5999,
6093,6093,6605,
6094,6094,6683,
6095,6095,6049,
6096,6096,9491,
6097,6097,6753,
6098,6098,3422,
6099,6099,8520,
6100,6100,5375,
6101,6101,4033,
6102,6102,5564,
6103,6103,2810,
6104,6104,5322,
6105,6105,4609,
6106,6106,4688,
6107,6107,4729,
6108,6108,5617,
6109,6109,4363,
6110,6110,5960,
6111,6111,8579,
6112,6112,4850,
6113,6113,5825,
6114,6114,9255,
6115,6115,7127,
6116,6116,9907,
6117,6117,4993,
6118,6118,7604,
6119,6119,9586,
6120,6120,5302,
6121,6121,6429,
6122,6122,2091,
6123,6123,3236,
6124,6124,7480,
6125,6125,3268,
6126,6126,2499,
6127,6127,7973,
6128,6128,7395,
6129,6129,8510,
6130,6130,7161,
6131,6131,2007,
6132,6132,2565,
6133,6133,3405,
6134,6134,4141,
6135,6135,3089,
6136,6136,8303,
6137,6137,8502,
6138,6138,4993,
6139,6139,9196,
6140,6140,8362,
6141,6141,5501,
6142,6142,2680,
6143,6143,6294,
6144,6144,2443,
6145,6145,6391,
6146,6146,7093,
6147,6147,5295,
6148,6148,6414,
6149,6149,8591,
6150,6150,1669,
6151,6151,5579,
6152,6152,7445,
6153,6153,2180,
6154,6154,3930,
6155,6155,3955,
6156,6156,2484,
6157,6157,5509,
6158,6158,8287,
6159,6159,3091,
6160,6160,3415,
6161,6161,5139,
6162,6162,3932,
6163,6163,4578,
6164,6164,4912,
6165,6165,8912,
6166,6166,9455,
6167,6167,3771,
6168,6168,9806,
6169,6169,8178,
6170,6170,5129,
6171,6171,7042,
6172,6172,9439,
6173,6173,6608,
6174,6174,4504,
6175,6175,5242,
6176,6176,5080,
6177,6177,9966,
6178,6178,5152,
6179,6179,4141,
6180,6180,4049,
6181,6181,6313,
6182,6182,4107,
6183,6183,5492,
6184,6184,8602,
6185,6185,5692,
6186,6186,8258,
6187,6187,1595,
6188,6188,3822,
6189,6189,9928,
6190,6190,4558,
6191,6191,3891,
6192,6192,3409,
6193,6193,1860,
6194,6194,1577,
6195,6195,6185,
6196,6196,7514,
6197,6197,6212,
6198,6198,8898,
6199,6199,2606,
6200,6200,2788,
6201,6201,4018,
6202,6202,4951,
6203,6203,7335,
6204,6204,9243,
6205,6205,5216,
6206,6206,1563,
6207,6207,3943,
6208,6208,9946,
6209,6209,3447,
6210,6210,4387,
6211,6211,6063,
6212,6212,1967,
6213,6213,8212,
6214,6214,3228,
6215,6215,8500,
6216,6216,1698,
6217,6217,4816,
6218,6218,8901,
6219,6219,8029,
6220,6220,4633,
6221,6221,1634,
6222,6222,6711,
6223,6223,4933,
6224,6224,7045,
6225,6225,6783,
6226,6226,6299,
6227,6227,5204,
6228,6228,5330,
6229,6229,9822,
6230,6230,1884,
6231,6231,3888,
6232,6232,6173,
6233,6233,8048,
6234,6234,5014,
6235,6235,6587,
6236,6236,4557,
6237,6237,6818,
6238,6238,6779,
6239,6239,9364,
6240,6240,5644,
6241,6241,7412,
6242,6242,1989,
6243,6243,2502,
6244,6244,5987,
6245,6245,8576,
6246,6246,7207,
6247,6247,9505,
6248,6248,3413,
6249,6249,1988,
6250,6250,5209,
6251,6251,3189,
6252,6252,2935,
6253,6253,7167,
6254,6254,9558,
6255,6255,9172,
6256,6256,1828,
6257,6257,4265,
6258,6258,9290,
6259,6259,3971,
6260,6260,5637,
6261,6261,9172,
6262,6262,9821,
6263,6263,4100,
6264,6264,2083,
6265,6265,9242,
6266,6266,8348,
6267,6267,5063,
6268,6268,9250,
6269,6269,1720,
6270,6270,4100,
6271,6271,3558,
6272,6272,7176,
6273,6273,3723,
6274,6274,8390,
6275,6275,9348,
6276,6276,8464,
6277,6277,6371,
6278,6278,6107,
6279,6279,4615,
6280,6280,7998,
6281,6281,9196,
6282,6282,8472,
6283,6283,4470,
6284,6284,6178,
6285,6285,2162,
6286,6286,8505,
6287,6287,2486,
6288,6288,3537,
6289,6289,3089,
6290,6290,6860,
6291,6291,6048,
6292,6292,8449,
6293,6293,8134,
6294,6294,2956,
6295,6295,3948,
6296,6296,6001,
6297,6297,4389,
6298,6298,6636,
6299,6299,8220,
6300,6300,9089,
6301,6301,2667,
6302,6302,2760,
6303,6303,3668,
6304,6304,4418,
6305,6305,4959,
6306,6306,2143,
6307,6307,4565,
6308,6308,6190,
6309,6309,3737,
6310,6310,3866,
6311,6311,3260,
6312,6312,9681,
6313,6313,6459,
6314,6314,1802,
6315,6315,5251,
6316,6316,4117,
6317,6317,4483,
6318,6318,8647,
6319,6319,5902,
6320,6320,5402,
6321,6321,2626,
6322,6322,9468,
6323,6323,4283,
6324,6324,9191,
6325,6325,1697,
6326,6326,8343,
6327,6327,4410,
6328,6328,8587,
6329,6329,9238,
6330,6330,3436,
6331,6331,8021,
6332,6332,9521,
6333,6333,3190,
6334,6334,2955,
6335,6335,5166,
6336,6336,3742,
6337,6337,7389,
6338,6338,4772,
6339,6339,6965,
6340,6340,3283,
6341,6341,3494,
6342,6342,3873,
6343,6343,1522,
6344,6344,6487,
6345,6345,7757,
6346,6346,4474,
6347,6347,7347,
6348,6348,5505,
6349,6349,9724,
6350,6350,5396,
6351,6351,4664,
6352,6352,9832,
6353,6353,9665,
6354,6354,4240,
6355,6355,7995,
6356,6356,4664,
6357,6357,6507,
6358,6358,2914,
6359,6359,2618,
6360,6360,9580,
6361,6361,3343,
6362,6362,1766,
6363,6363,9371,
6364,6364,7491,
6365,6365,7522,
6366,6366,9389,
6367,6367,4248,
6368,6368,5526,
6369,6369,1628,
6370,6370,6929,
6371,6371,6307,
6372,6372,7185,
6373,6373,6310,
6374,6374,7577,
6375,6375,6822,
6376,6376,9633,
6377,6377,4501,
6378,6378,1524,
6379,6379,9077,
6380,6380,4496,
6381,6381,3542,
6382,6382,2816,
6383,6383,1606,
6384,6384,3717,
6385,6385,2842,
6386,6386,8367,
6387,6387,2124,
6388,6388,8805,
6389,6389,2738,
6390,6390,5204,
6391,6391,5530,
6392,6392,5189,
6393,6393,5084,
6394,6394,7305,
6395,6395,9956,
6396,6396,3451,
6397,6397,7652,
6398,6398,2532,
6399,6399,7792,
6400,6400,7952,
6401,6401,2816,
6402,6402,7690,
6403,6403,1687,
6404,6404,2026,
6405,6405,2834,
6406,6406,9979,
6407,6407,9103,
6408,6408,9655,
6409,6409,9169,
6410,6410,9046,
6411,6411,9169,
6412,6412,4206,
6413,6413,2634,
6414,6414,3105,
6415,6415,5846,
6416,6416,9545,
6417,6417,5319,
6418,6418,8827,
6419,6419,4692,
6420,6420,3467,
6421,6421,8138,
6422,6422,6844,
6423,6423,5883,
6424,6424,6029,
6425,6425,6195,
6426,6426,7429,
6427,6427,3544,
6428,6428,5702,
6429,6429,5501,
6430,6430,9224,
6431,6431,9430,
6432,6432,4703,
6433,6433,7595,
6434,6434,6383,
6435,6435,3750,
6436,6436,2289,
6437,6437,1618,
6438,6438,9166,
6439,6439,3724,
6440,6440,5049,
6441,6441,9480,
6442,6442,6835,
6443,6443,3502,
6444,6444,9767,
6445,6445,9284,
6446,6446,9708,
6447,6447,2899,
6448,6448,7337,
6449,6449,6007,
6450,6450,2227,
6451,6451,7995,
6452,6452,7662,
6453,6453,6032,
6454,6454,8818,
6455,6455,4156,
6456,6456,8375,
6457,6457,3384,
6458,6458,6003,
6459,6459,4698,
6460,6460,5957,
6461,6461,2406,
6462,6462,5201,
6463,6463,2876,
6464,6464,6977,
6465,6465,3987,
6466,6466,3340,
6467,6467,2014,
6468,6468,2432,
6469,6469,3778,
6470,6470,6134,
6471,6471,3917,
6472,6472,5798,
6473,6473,3867,
6474,6474,4511,
6475,6475,3720,
6476,6476,2983,
6477,6477,3019,
6478,6478,4243,
6479,6479,2290,
6480,6480,3468,
6481,6481,2745,
6482,6482,6607,
6483,6483,4347,
6484,6484,4993,
6485,6485,6356,
6486,6486,1984,
6487,6487,4357,
6488,6488,7038,
6489,6489,3050,
6490,6490,2038,
6491,6491,8205,
6492,6492,2230,
6493,6493,3097,
6494,6494,7971,
6495,6495,8340,
6496,6496,7613,
6497,6497,1503,
6498,6498,8990,
6499,6499,5511,
6500,6500,2114,
6501,6501,2863,
6502,6502,3991,
6503,6503,4651,
6504,6504,4281,
6505,6505,6375,
6506,6506,3866,
6507,6507,7480,
6508,6508,5815,
6509,6509,2471,
6510,6510,3538,
6511,6511,3147,
6512,6512,6305,
6513,6513,6028,
6514,6514,9787,
6515,6515,8015,
6516,6516,8993,
6517,6517,8774,
6518,6518,6540,
6519,6519,3632,
6520,6520,8257,
6521,6521,8261,
6522,6522,3298,
6523,6523,7704,
6524,6524,3840,
6525,6525,2378,
6526,6526,3876,
6527,6527,7812,
6528,6528,8245,
6529,6529,8919,
6530,6530,9337,
6531,6531,4190,
6532,6532,9005,
6533,6533,6739,
6534,6534,8905,
6535,6535,9576,
6536,6536,2857,
6537,6537,9022,
6538,6538,9911,
6539,6539,6678,
6540,6540,6796,
6541,6541,8280,
6542,6542,1635,
6543,6543,4235,
6544,6544,8421,
6545,6545,7208,
6546,6546,2775,
6547,6547,7676,
6548,6548,8165,
6549,6549,5809,
6550,6550,4747,
6551,6551,5220,
6552,6552,6632,
6553,6553,8142,
6554,6554,9960,
6555,6555,7152,
6556,6556,3665,
6557,6557,4249,
6558,6558,3639,
6559,6559,7463,
6560,6560,1829,
6561,6561,9582,
6562,6562,4877,
6563,6563,2426,
6564,6564,8190,
6565,6565,3126,
6566,6566,1837,
6567,6567,4839,
6568,6568,6416,
6569,6569,5862,
6570,6570,2547,
6571,6571,6017,
6572,6572,8640,
6573,6573,8824,
6574,6574,7311,
6575,6575,9804,
6576,6576,4663,
6577,6577,6509,
6578,6578,4982,
6579,6579,5405,
6580,6580,4356,
6581,6581,5848,
6582,6582,2074,
6583,6583,6272,
6584,6584,6015,
6585,6585,2894,
6586,6586,4472,
6587,6587,7002,
6588,6588,1715,
6589,6589,4507,
6590,6590,6844,
6591,6591,9185,
6592,6592,3012,
6593,6593,8536,
6594,6594,4061,
6595,6595,8782,
6596,6596,1667,
6597,6597,9585,
6598,6598,5893,
6599,6599,3797,
6600,6600,1649,
6601,6601,5159,
6602,6602,5743,
6603,6603,3582,
6604,6604,9503,
6605,6605,6709,
6606,6606,8042,
6607,6607,6422,
6608,6608,3082,
6609,6609,2241,
6610,6610,5085,
6611,6611,7671,
6612,6612,1780,
6613,6613,3342,
6614,6614,6208,
6615,6615,9996,
6616,6616,1541,
6617,6617,5769,
6618,6618,4284,
6619,6619,8531,
6620,6620,9632,
6621,6621,6356,
6622,6622,8375,
6623,6623,1898,
6624,6624,3001,
6625,6625,4355,
6626,6626,3768,
6627,6627,2365,
6628,6628,2845,
6629,6629,8886,
6630,6630,8872,
6631,6631,3450,
6632,6632,9689,
6633,6633,5258,
6634,6634,5765,
6635,6635,4726,
6636,6636,4273,
6637,6637,9638,
6638,6638,1907,
6639,6639,4938,
6640,6640,7535,
6641,6641,2236,
6642,6642,7782,
6643,6643,4621,
6644,6644,7388,
6645,6645,9792,
6646,6646,7804,
6647,6647,9514,
6648,6648,7901,
6649,6649,7886,
6650,6650,7619,
6651,6651,7582,
6652,6652,6326,
6653,6653,9041,
6654,6654,5424,
6655,6655,2288,
6656,6656,6706,
6657,6657,2316,
6658,6658,3358,
6659,6659,9560,
6660,6660,4210,
6661,6661,3585,
6662,6662,4919,
6663,6663,4559,
6664,6664,2533,
6665,6665,4838,
6666,6666,4989,
6667,6667,2658,
6668,6668,4286,
6669,6669,8239,
6670,6670,9560,
6671,6671,9658,
6672,6672,5542,
6673,6673,6198,
6674,6674,8967,
6675,6675,1516,
6676,6676,6881,
6677,6677,5255,
6678,6678,4960,
6679,6679,4199,
6680,6680,4694,
6681,6681,9039,
6682,6682,5740,
6683,6683,1864,
6684,6684,6590,
6685,6685,5425,
6686,6686,8901,
6687,6687,6764,
6688,6688,5675,
6689,6689,5306,
6690,6690,9249,
6691,6691,5391,
6692,6692,3268,
6693,6693,9346,
6694,6694,5179,
6695,6695,4910,
6696,6696,4956,
6697,6697,7861,
6698,6698,4153,
6699,6699,2691,
6700,6700,8884,
6701,6701,2978,
6702,6702,1772,
6703,6703,6448,
6704,6704,3274,
6705,6705,7415,
6706,6706,5181,
6707,6707,3066,
6708,6708,2958,
6709,6709,5303,
6710,6710,9933,
6711,6711,5065,
6712,6712,6056,
6713,6713,9579,
6714,6714,8244,
6715,6715,2343,
6716,6716,6094,
6717,6717,2764,
6718,6718,6680,
6719,6719,8405,
6720,6720,5261,
6721,6721,6638,
6722,6722,6239,
6723,6723,9513,
6724,6724,6760,
6725,6725,1794,
6726,6726,3056,
6727,6727,2863,
6728,6728,7070,
6729,6729,8815,
6730,6730,5837,
6731,6731,3595,
6732,6732,7502,
6733,6733,1693,
6734,6734,2947,
6735,6735,3399,
6736,6736,9124,
6737,6737,6264,
6738,6738,9498,
6739,6739,9213,
6740,6740,7940,
6741,6741,5581,
6742,6742,3146,
6743,6743,5939,
6744,6744,5077,
6745,6745,8466,
6746,6746,3103,
6747,6747,7176,
6748,6748,9965,
6749,6749,4740,
6750,6750,8198,
6751,6751,8146,
6752,6752,5475,
6753,6753,4754,
6754,6754,1550,
6755,6755,5903,
6756,6756,6344,
6757,6757,2037,
6758,6758,5297,
6759,6759,6527,
6760,6760,7919,
6761,6761,7505,
6762,6762,8923,
6763,6763,6536,
6764,6764,5474,
6765,6765,1664,
6766,6766,7827,
6767,6767,1753,
6768,6768,1780,
6769,6769,6805,
6770,6770,1928,
6771,6771,2777,
6772,6772,4505,
6773,6773,7983,
6774,6774,4373,
6775,6775,2397,
6776,6776,7569,
6777,6777,6707,
6778,6778,5118,
6779,6779,3820,
6780,6780,8806,
6781,6781,8184,
6782,6782,4406,
6783,6783,1911,
6784,6784,3162,
6785,6785,3774,
6786,6786,6409,
6787,6787,4844,
6788,6788,6689,
6789,6789,9549,
6790,6790,4684,
6791,6791,3124,
6792,6792,8565,
6793,6793,3254,
6794,6794,9571,
6795,6795,7633,
6796,6796,3190,
6797,6797,8795,
6798,6798,1977,
6799,6799,8461,
6800,6800,9860,
6801,6801,9462,
6802,6802,4922,
6803,6803,4662,
6804,6804,7758,
6805,6805,6558,
6806,6806,6408,
6807,6807,7490,
6808,6808,9978,
6809,6809,2915,
6810,6810,7104,
6811,6811,9334,
6812,6812,3096,
6813,6813,7570,
6814,6814,4553,
6815,6815,6324,
6816,6816,6110,
6817,6817,4631,
6818,6818,8950,
6819,6819,8160,
6820,6820,8864,
6821,6821,8563,
6822,6822,8023,
6823,6823,7826,
6824,6824,2235,
6825,6825,6559,
6826,6826,7130,
6827,6827,4706,
6828,6828,1758,
6829,6829,5789,
6830,6830,7963,
6831,6831,2789,
6832,6832,5484,
6833,6833,4222,
6834,6834,2720,
6835,6835,8585,
6836,6836,9562,
6837,6837,3645,
6838,6838,3932,
6839,6839,3987,
6840,6840,7797,
6841,6841,5225,
6842,6842,4618,
6843,6843,8151,
6844,6844,5216,
6845,6845,9851,
6846,6846,5185,
6847,6847,8810,
6848,6848,3965,
6849,6849,3787,
6850,6850,5032,
6851,6851,8532,
6852,6852,8945,
6853,6853,3174,
6854,6854,2938,
6855,6855,10000,
6856,6856,1651,
6857,6857,3989,
6858,6858,1888,
6859,6859,2759,
6860,6860,5919,
6861,6861,1821,
6862,6862,2876,
6863,6863,8658,
6864,6864,1850,
6865,6865,6427,
6866,6866,2957,
6867,6867,9326,
6868,6868,9115,
6869,6869,8836,
6870,6870,8826,
6871,6871,7737,
6872,6872,4918,
6873,6873,6699,
6874,6874,9687,
6875,6875,5215,
6876,6876,4169,
6877,6877,2615,
6878,6878,1565,
6879,6879,9010,
6880,6880,1636,
6881,6881,5600,
6882,6882,7562,
6883,6883,5832,
6884,6884,6296,
6885,6885,2429,
6886,6886,8294,
6887,6887,5684,
6888,6888,4664,
6889,6889,3543,
6890,6890,4432,
6891,6891,6775,
6892,6892,5851,
6893,6893,4078,
6894,6894,5028,
6895,6895,2599,
6896,6896,9500,
6897,6897,9794,
6898,6898,2450,
6899,6899,6256,
6900,6900,4042,
6901,6901,3596,
6902,6902,7312,
6903,6903,3556,
6904,6904,2367,
6905,6905,2644,
6906,6906,2753,
6907,6907,3510,
6908,6908,8223,
6909,6909,5883,
6910,6910,2324,
6911,6911,6458,
6912,6912,4352,
6913,6913,9416,
6914,6914,3715,
6915,6915,7495,
6916,6916,9055,
6917,6917,2785,
6918,6918,9300,
6919,6919,9392,
6920,6920,4197,
6921,6921,6600,
6922,6922,6436,
6923,6923,4538,
6924,6924,1524,
6925,6925,3932,
6926,6926,3392,
6927,6927,3486,
6928,6928,9433,
6929,6929,7546,
6930,6930,9161,
6931,6931,8642,
6932,6932,8501,
6933,6933,6238,
6934,6934,9322,
6935,6935,6720,
6936,6936,8005,
6937,6937,6730,
6938,6938,2202,
6939,6939,6732,
6940,6940,9331,
6941,6941,5143,
6942,6942,5988,
6943,6943,1511,
6944,6944,5589,
6945,6945,2813,
6946,6946,2305,
6947,6947,1960,
6948,6948,4059,
6949,6949,6756,
6950,6950,6979,
6951,6951,8570,
6952,6952,7621,
6953,6953,3210,
6954,6954,4584,
6955,6955,1500,
6956,6956,2084,
6957,6957,3152,
6958,6958,6107,
6959,6959,7500,
6960,6960,4210,
6961,6961,5373,
6962,6962,7930,
6963,6963,4680,
6964,6964,9838,
6965,6965,5128,
6966,6966,4240,
6967,6967,3221,
6968,6968,8110,
6969,6969,7078,
6970,6970,5084,
6971,6971,7213,
6972,6972,5545,
6973,6973,8706,
6974,6974,5488,
6975,6975,9742,
6976,6976,9754,
6977,6977,9766,
6978,6978,5765,
6979,6979,2264,
6980,6980,6291,
6981,6981,2580,
6982,6982,3948,
6983,6983,4764,
6984,6984,5340,
6985,6985,5110,
6986,6986,2569,
6987,6987,6723,
6988,6988,7853,
6989,6989,5604,
6990,6990,9842,
6991,6991,5861,
6992,6992,5162,
6993,6993,5452,
6994,6994,4967,
6995,6995,6665,
6996,6996,3749,
6997,6997,2991,
6998,6998,4947,
6999,6999,7154,
7000,7000,1885,
7001,7001,6121,
7002,7002,3528,
7003,7003,4213,
7004,7004,2001,
7005,7005,4323,
7006,7006,1968,
7007,7007,6120,
7008,7008,9178,
7009,7009,1809,
7010,7010,3271,
7011,7011,7234,
7012,7012,5360,
7013,7013,8558,
7014,7014,4746,
7015,7015,4300,
7016,7016,4409,
7017,7017,3258,
7018,7018,6224,
7019,7019,4085,
7020,7020,2032,
7021,7021,4457,
7022,7022,6108,
7023,7023,6812,
7024,7024,1791,
7025,7025,7515,
7026,7026,5864,
7027,7027,5226,
7028,7028,9628,
7029,7029,2135,
7030,7030,9576,
7031,7031,2925,
7032,7032,6308,
7033,7033,2597,
7034,7034,4403,
7035,7035,9500,
7036,7036,6824,
7037,7037,6176,
7038,7038,4553,
7039,7039,5823,
7040,7040,1758,
7041,7041,7899,
7042,7042,6709,
7043,7043,2482,
7044,7044,6704,
7045,7045,3815,
7046,7046,7002,
7047,7047,6933,
7048,7048,8319,
7049,7049,6799,
7050,7050,4543,
7051,7051,3675,
7052,7052,7069,
7053,7053,7642,
7054,7054,4314,
7055,7055,7462,
7056,7056,9843,
7057,7057,2775,
7058,7058,5851,
7059,7059,6037,
7060,7060,5488,
7061,7061,6574,
7062,7062,5623,
7063,7063,8776,
7064,7064,9842,
7065,7065,1894,
7066,7066,8712,
7067,7067,4593,
7068,7068,4342,
7069,7069,9940,
7070,7070,5128,
7071,7071,6640,
7072,7072,9126,
7073,7073,9888,
7074,7074,4265,
7075,7075,1947,
7076,7076,6000,
7077,7077,4899,
7078,7078,2219,
7079,7079,6825,
7080,7080,3646,
7081,7081,5459,
7082,7082,4123,
7083,7083,8664,
7084,7084,9790,
7085,7085,4738,
7086,7086,8082,
7087,7087,1588,
7088,7088,8727,
7089,7089,8621,
7090,7090,5368,
7091,7091,6062,
7092,7092,3719,
7093,7093,7434,
7094,7094,6960,
7095,7095,3871,
7096,7096,6665,
7097,7097,7188,
7098,7098,5941,
7099,7099,7642,
7100,7100,9487,
7101,7101,7909,
7102,7102,5244,
7103,7103,4807,
7104,7104,6127,
7105,7105,7698,
7106,7106,7457,
7107,7107,7650,
7108,7108,9391,
7109,7109,7667,
7110,7110,5528,
7111,7111,6922,
7112,7112,5996,
7113,7113,7298,
7114,7114,8113,
7115,7115,8741,
7116,7116,4797,
7117,7117,8848,
7118,7118,4985,
7119,7119,4515,
7120,7120,9683,
7121,7121,8893,
7122,7122,9925,
7123,7123,7335,
7124,7124,5446,
7125,7125,4424,
7126,7126,6821,
7127,7127,3035,
7128,7128,6240,
7129,7129,5936,
7130,7130,3050,
7131,7131,3129,
7132,7132,9882,
7133,7133,8593,
7134,7134,1857,
7135,7135,3063,
7136,7136,5064,
7137,7137,5182,
7138,7138,2249,
7139,7139,8158,
7140,7140,1841,
7141,7141,6650,
7142,7142,7211,
7143,7143,2316,
7144,7144,7077,
7145,7145,4270,
7146,7146,4952,
7147,7147,3046,
7148,7148,9195,
7149,7149,6687,
7150,7150,5218,
7151,7151,6437,
7152,7152,5004,
7153,7153,2735,
7154,7154,4407,
7155,7155,7529,
7156,7156,5518,
7157,7157,6443,
7158,7158,4578,
7159,7159,6604,
7160,7160,3070,
7161,7161,6090,
7162,7162,2662,
7163,7163,3317,
7164,7164,7548,
7165,7165,8935,
7166,7166,2195,
7167,7167,9910,
7168,7168,5496,
7169,7169,3423,
7170,7170,8449,
7171,7171,8983,
7172,7172,5351,
7173,7173,2898,
7174,7174,2733,
7175,7175,8898,
7176,7176,6908,
7177,7177,2751,
7178,7178,7579,
7179,7179,8596,
7180,7180,9901,
7181,7181,3206,
7182,7182,9843,
7183,7183,5859,
