valuation_id,property_id,List_Price,Previous_Rent,ARV,Rent_Zestimate,Low_FMR,Redfin_Value,Zestimate,Expected_Rent,High_FMR
503,220,286864,,,,,229481.0,184950.0,,4662.0
504,220,475778,,465606.0,,,423584.0,503989.0,2729.0,
505,220,119506,,498978.0,,1258.0,,251488.0,2064.0,1771.0
506,220,390645,,,,,226102.0,,,3134.0
507,221,201775,818.0,505613.0,,,,,3409.0,2350.0
508,221,195932,,,,,,,,
509,221,311439,,,,1648.0,,390030.0,,
510,221,335545,2266.0,,,1601.0,,287525.0,,
511,221,383657,2482.0,,2206.0,1494.0,337831.0,164169.0,,2255.0
512,222,100217,,,3411.0,,,,2521.0,
513,222,413640,,,,,223697.0,,,4398.0
514,222,320152,,298398.0,,,,172844.0,,
515,222,175063,,277659.0,,890.0,,195446.0,,
516,223,115826,2891.0,,2832.0,,,,,
517,223,416426,2634.0,,,1969.0,497300.0,501819.0,,
518,223,264899,1997.0,230844.0,3272.0,760.0,,,2891.0,
519,224,479007,,194891.0,3309.0,,,506467.0,1540.0,
520,225,452215,,204520.0,,1638.0,,,,3189.0
521,225,112444,,195896.0,3660.0,,127070.0,188435.0,3073.0,
522,225,357862,1556.0,573027.0,,,,,2175.0,
523,227,256112,,426899.0,2162.0,850.0,233556.0,,,2474.0
524,227,286532,,,,747.0,,,,
525,227,352530,,,,,,373517.0,,
526,227,262842,1237.0,,,,,,,
527,228,142375,1469.0,,,,,310514.0,,3583.0
528,228,248799,,,1101.0,,,,,
529,228,197239,,,1010.0,,252130.0,,,
530,230,343256,,,1675.0,1190.0,,,,1945.0
531,230,368205,2910.0,,1738.0,,357414.0,490218.0,1233.0,
532,230,264778,,,,,,,,2471.0
533,230,446211,,,1137.0,,,,1585.0,2650.0
534,231,122872,,,3538.0,1587.0,,365583.0,,
535,233,371951,1615.0,,2310.0,,363912.0,542403.0,,1602.0
536,233,310008,2603.0,302967.0,,,328823.0,,,
537,233,232023,,159444.0,3802.0,1925.0,188180.0,,2613.0,
538,234,315594,1743.0,97202.0,3037.0,,,,2222.0,4592.0
539,234,357381,,531248.0,3688.0,,287634.0,361364.0,,
540,234,194895,2625.0,175476.0,,1833.0,346616.0,545577.0,,
541,236,351859,3301.0,,,,,,,
542,236,413089,,445493.0,,,,96426.0,,
543,238,144982,,531360.0,3076.0,,116129.0,,966.0,
544,238,345214,,496817.0,,,216931.0,,,
545,238,265391,,,871.0,,,,3057.0,
546,238,306456,2682.0,,1571.0,1637.0,399277.0,213355.0,2061.0,
547,238,433724,884.0,337092.0,,,,,1472.0,2138.0
548,240,291507,1148.0,352104.0,2472.0,1080.0,,,3483.0,4722.0
549,240,232894,2420.0,537792.0,,,,140549.0,,
550,240,456365,,317270.0,3974.0,,452764.0,503129.0,1864.0,
551,241,148634,2204.0,,824.0,,,337688.0,1584.0,
552,241,102332,,,1994.0,,,393916.0,,3525.0
553,241,220116,1799.0,468420.0,,729.0,,,2662.0,
554,241,374470,,,,,214456.0,281386.0,,
555,243,406374,3122.0,,,1553.0,225447.0,,,1338.0
556,244,315969,,,,,532992.0,292105.0,,
557,244,335757,962.0,,3405.0,,221484.0,,1550.0,4122.0
558,244,401469,,,1647.0,759.0,,,1589.0,
559,245,271255,,501017.0,2025.0,,,,2263.0,
560,245,151144,,,,1862.0,432427.0,436838.0,,
561,246,451316,,,,,,183425.0,1055.0,2739.0
562,246,403551,,576284.0,3187.0,,184439.0,,,
563,246,318936,,,2192.0,,496253.0,,2392.0,
564,246,482345,,570288.0,2255.0,,334133.0,451708.0,,
565,246,119140,3336.0,528763.0,,,213547.0,,,3631.0
566,247,318656,,249172.0,,905.0,,,,
567,247,287220,,,,,,105139.0,,
568,247,300377,2030.0,106901.0,,823.0,,,,3010.0
569,247,460170,1097.0,,,,,423443.0,975.0,2770.0
570,248,287351,2166.0,,,1567.0,456660.0,,,
571,248,444818,,,,,,,,
572,248,270449,,386134.0,,849.0,,,1950.0,
573,248,135217,,346750.0,3997.0,,550447.0,,,4027.0
574,249,313825,2293.0,,,1985.0,,,2780.0,
575,249,222952,,251772.0,,,258505.0,,2318.0,1114.0
576,250,125562,,450461.0,,1017.0,,456889.0,,2790.0
577,250,328176,,202949.0,1307.0,1646.0,578770.0,,,
578,250,302575,,,,1532.0,,,2213.0,
579,250,414715,,438173.0,,1516.0,133570.0,109764.0,1981.0,3064.0
580,251,237764,1082.0,135826.0,,1576.0,,,3204.0,2153.0
581,251,236442,,,,,100012.0,,,
582,251,364366,,,1023.0,,,236494.0,2406.0,4575.0
583,253,376118,,,,1306.0,,,,4571.0
584,253,137854,,130666.0,,,,345836.0,2647.0,
585,253,291452,3214.0,,,1624.0,,222733.0,,2727.0
586,255,298004,2854.0,,2665.0,,,,2220.0,3014.0
587,255,136310,975.0,294289.0,,,,438097.0,1688.0,
588,255,352946,1284.0,208451.0,,880.0,,148833.0,3167.0,
589,255,142094,1494.0,,,,199068.0,542825.0,922.0,1123.0
590,255,141006,,586640.0,2382.0,,579749.0,,,
591,256,363915,1577.0,415409.0,,1948.0,,201220.0,2298.0,
592,256,169416,,,,1835.0,,,,
593,256,385471,,337151.0,,,,266794.0,2790.0,2980.0
594,257,128594,3431.0,148397.0,,,,,1430.0,2589.0
595,257,154584,,,3120.0,,430636.0,,3148.0,
596,257,231957,,211873.0,,,,336756.0,,
597,258,257368,,306043.0,2656.0,1171.0,,398485.0,1827.0,
598,258,482478,,234226.0,,,,449961.0,,
599,259,450872,1263.0,,3211.0,1362.0,352738.0,393787.0,1463.0,
600,260,90356,1500.0,,,,,,1099.0,3549.0
601,260,178723,,,2465.0,1056.0,414440.0,,,
602,261,466445,1639.0,,,,,,,
603,263,313027,,,,850.0,599319.0,354759.0,3058.0,
604,264,331735,2030.0,314700.0,,,,,,3499.0
605,264,262091,,,,,,484576.0,1165.0,
606,264,345449,,,3165.0,,110130.0,,2173.0,
607,265,432855,3139.0,,2009.0,,,,3382.0,
608,265,119584,,,2338.0,1965.0,,185018.0,,
609,265,392298,3019.0,486782.0,,,,503938.0,905.0,3584.0
610,266,392859,,,,,575301.0,199430.0,,
611,266,468766,1536.0,375879.0,,,,,,
612,266,260750,,236799.0,,1760.0,,,,
613,266,285865,,,,,,,3158.0,2926.0
614,267,369181,2494.0,289450.0,,,,,1310.0,2671.0
615,267,109244,2079.0,239739.0,,,,329787.0,,4722.0
616,267,424446,,,2507.0,,462589.0,,,
617,267,466707,2431.0,,,1707.0,171134.0,375395.0,963.0,
618,268,146427,,,1632.0,,300339.0,,,
619,268,110949,1284.0,478069.0,,,,517612.0,,
620,268,365258,,,,,162256.0,331719.0,,
621,270,211303,,488810.0,3831.0,,,199530.0,,2182.0
622,270,133929,,,,763.0,110278.0,389920.0,,1823.0
623,270,191755,1916.0,571416.0,1240.0,,375494.0,,,
624,270,185216,,,1322.0,1801.0,272006.0,,1690.0,4771.0
625,270,191553,2459.0,,,,,,,
626,271,393872,,,,987.0,,520932.0,2604.0,4580.0
627,271,333373,1158.0,,3025.0,1238.0,,387451.0,1436.0,1718.0
628,273,298862,1479.0,283476.0,,1792.0,,,,
629,273,347309,2211.0,,,1289.0,,,,
630,274,185280,,,,788.0,,125204.0,2973.0,1106.0
631,274,92358,2894.0,,,952.0,,,1885.0,
632,275,147046,,321679.0,,1056.0,447757.0,501918.0,,
633,275,498302,,473547.0,,,,250010.0,,3917.0
634,275,273869,,,,1605.0,,,,
635,275,305925,,141202.0,,,,,1570.0,
636,276,182982,,,,1635.0,411772.0,288820.0,2465.0,3084.0
637,276,171584,1463.0,,,1632.0,,,2637.0,4115.0
638,276,284096,,,,1322.0,,,1619.0,
639,276,169134,,,,,,,1037.0,3943.0
640,276,174190,1034.0,,,,475092.0,353156.0,,5387.0
641,277,349197,,419848.0,,,,382418.0,,5019.0
642,277,160171,,,1899.0,,206198.0,,,4627.0
643,277,193423,,455675.0,2424.0,,315825.0,,,1585.0
644,277,160302,2579.0,,2981.0,,360311.0,,1936.0,5432.0
645,277,395949,996.0,102876.0,,1095.0,,,,
646,278,332230,,,2066.0,776.0,,,,
647,278,150869,1767.0,,1065.0,,,,2836.0,
648,278,295965,,,1176.0,,,326301.0,1900.0,
649,279,397471,,142117.0,,1315.0,,,,
650,281,277361,,,,,,,,4046.0
651,281,190035,1589.0,,953.0,1155.0,,,,
652,281,376874,,,,1746.0,278073.0,349008.0,1752.0,2428.0
653,281,420675,,550052.0,1059.0,981.0,,162307.0,,
654,281,321577,,,,,,,,
655,282,301522,1666.0,,1367.0,,391807.0,,,
656,283,170655,,482548.0,,,,127592.0,,1882.0
657,283,173455,,,,,,471307.0,,
658,283,267541,1570.0,557969.0,1638.0,1057.0,124059.0,,,5467.0
659,284,204493,,562074.0,,1251.0,155333.0,,,
660,284,139671,1362.0,,,1663.0,145582.0,415903.0,,
661,285,416154,,417113.0,,,,423139.0,,4782.0
662,285,483693,,424390.0,2571.0,1620.0,,,1724.0,
663,285,482672,992.0,231873.0,,,412324.0,451948.0,3231.0,
664,285,422955,2852.0,,3957.0,,369296.0,,,4107.0
665,285,169401,2950.0,262965.0,,,,,,5359.0
666,286,308886,1036.0,,,979.0,148410.0,,,5088.0
667,286,352915,2768.0,98499.0,3087.0,,,,,
668,286,103878,1058.0,,,,126789.0,304749.0,,2625.0
669,287,450167,1326.0,,2848.0,1477.0,200337.0,,1801.0,
670,287,130019,,,,,554890.0,,,
671,287,346240,,,2948.0,,,,1796.0,2812.0
672,287,149171,,130562.0,1598.0,,,384954.0,,
673,287,407738,,125400.0,,1764.0,,402645.0,,
674,288,378974,,,,1411.0,,,,
675,288,429885,,261570.0,2279.0,,,,2950.0,
676,288,268500,904.0,,2884.0,,,358127.0,,3196.0
677,288,115999,2599.0,,,1795.0,,533282.0,2589.0,5120.0
678,291,163216,,327569.0,,,,204246.0,3115.0,2019.0
679,291,356121,,397591.0,1266.0,,,421848.0,,
680,291,477584,2852.0,,,,,479052.0,,3074.0
681,291,456177,2709.0,,,,,,,
682,292,398588,,153761.0,,1319.0,132990.0,199540.0,3335.0,4124.0
683,292,259842,2210.0,270672.0,,1285.0,,,1702.0,
684,292,162852,,,1003.0,711.0,,,,
685,292,198655,,,,,220959.0,191681.0,,
686,292,434790,1017.0,379297.0,,,507654.0,,,
687,293,331846,3054.0,228105.0,,1735.0,,,,
688,293,370498,,,,,,,,
689,293,101285,,,,723.0,,177454.0,3099.0,
690,293,99651,2140.0,,1479.0,,,,,3221.0
691,294,238199,1205.0,578176.0,,,474435.0,,3002.0,5242.0
692,294,387852,,,,,162927.0,,,3665.0
693,294,455877,1552.0,149280.0,,,,,,2845.0
694,294,249991,,,,,573417.0,250393.0,,
695,294,392005,,518026.0,,1936.0,436883.0,,,
696,295,249426,3263.0,422382.0,,,106131.0,,,
697,295,150455,,498079.0,,,,185669.0,2460.0,5323.0
698,295,162548,,534247.0,,,,,,5486.0
699,295,432824,,570770.0,,,,,1449.0,
700,295,382357,2949.0,286713.0,,,,,3331.0,
701,296,189897,,,,949.0,,,,2774.0
702,296,195567,3127.0,,2510.0,,,,,
703,297,112773,1820.0,,,,,396947.0,,
704,297,238473,,415444.0,2724.0,,,525975.0,,2014.0
705,297,293006,,,,,,,,2933.0
706,297,289732,2920.0,163612.0,3810.0,1755.0,133967.0,,,3363.0
707,298,385257,3221.0,,1314.0,1205.0,,,,
708,298,120287,,,3099.0,,,,,
709,299,148549,,530949.0,,,207469.0,,,
710,300,238228,2771.0,,,1509.0,404794.0,,3134.0,
711,301,453872,,,,,,260776.0,,
712,301,236879,,401019.0,,,139206.0,,1027.0,
713,301,275000,3361.0,,,,430922.0,,,3624.0
714,301,483063,2171.0,,3600.0,,,281393.0,,2981.0
715,301,288244,875.0,526630.0,,,,292747.0,,2334.0
716,304,389648,1351.0,,,1923.0,,,1910.0,
717,304,306116,,,,769.0,,,3097.0,
718,304,178267,2653.0,,,1426.0,,174156.0,,
719,304,119931,2879.0,,1551.0,,,258438.0,,4099.0
720,304,125443,2277.0,,,,587719.0,,,2328.0
721,305,160640,,,2171.0,1390.0,515287.0,,,
722,305,268366,2044.0,353088.0,,,236395.0,527838.0,3234.0,4168.0
723,305,234007,,,,,312966.0,98216.0,,
724,305,276120,2906.0,,1942.0,,,146159.0,1354.0,5279.0
725,306,454014,,,1258.0,,,,,
726,308,367729,,406083.0,3257.0,,,,,4758.0
727,311,458605,2090.0,447204.0,,,,,,5406.0
728,312,452986,,,1483.0,,,,,3394.0
729,312,176564,2970.0,,,,,,,
730,312,217541,,,2459.0,739.0,248056.0,,,
731,312,126841,3080.0,466800.0,3578.0,,,,,
732,314,389530,,,2900.0,,362865.0,,932.0,5395.0
733,314,246896,,,,1049.0,,,,1467.0
734,314,295691,,114213.0,,1577.0,,434193.0,,5149.0
735,315,346532,,339412.0,,1533.0,548521.0,,2673.0,4976.0
736,316,458817,2897.0,,1245.0,,113317.0,461790.0,2196.0,
737,316,471421,,,,1858.0,,172400.0,,5467.0
738,316,404266,1936.0,,,,,,2596.0,
739,316,439436,,221189.0,,,,118754.0,,3274.0
740,317,318247,1179.0,,,,234428.0,,,
741,317,186510,,,,,528589.0,,,5108.0
742,318,174648,1531.0,,,1282.0,,,,
743,318,487121,941.0,,,,399009.0,350769.0,,
744,318,467456,,,,1429.0,,,,
745,318,224843,,,,,,361433.0,1736.0,4425.0
746,318,260833,2380.0,188158.0,,1969.0,,350337.0,2544.0,
747,319,256688,3166.0,,,,,,1740.0,1175.0
748,321,156791,2475.0,,,,594872.0,,1521.0,4886.0
749,321,467213,,,1069.0,1708.0,,,1736.0,
750,321,302547,,,,707.0,,,3100.0,
751,321,390264,2375.0,244399.0,1073.0,,376368.0,,,2881.0
752,321,306726,,,,,300508.0,400871.0,3431.0,
753,322,296431,1740.0,,2828.0,,122211.0,326455.0,,4663.0
754,322,216234,1310.0,,,,,437610.0,,4528.0
755,322,194578,1155.0,,2895.0,,,,3001.0,3337.0
756,322,208173,3491.0,194799.0,,1075.0,,,,2512.0
757,322,217938,2909.0,,3117.0,,110459.0,474569.0,2140.0,4797.0
758,324,219354,2060.0,461495.0,,,,93008.0,,
759,324,90703,2551.0,,,1770.0,580707.0,,3491.0,5208.0
760,325,259109,,,,,,288122.0,2373.0,
761,325,262977,1512.0,,,,465337.0,351025.0,,
762,325,307387,,,,1832.0,176894.0,243119.0,,1330.0
763,325,182996,,149468.0,1487.0,,,,924.0,
764,326,317795,,242569.0,2000.0,,269914.0,444727.0,,2080.0
765,328,270174,1538.0,279108.0,,1066.0,573499.0,,1742.0,
766,328,435984,,,,,,,3226.0,
767,329,336504,,,1673.0,,320780.0,,2542.0,
768,330,293352,,235085.0,,,,,,
769,331,231260,2998.0,394955.0,,,244385.0,151518.0,1845.0,3872.0
770,331,387448,1476.0,329444.0,2803.0,,588674.0,,,
771,331,108800,,528903.0,,,,506949.0,,1581.0
772,332,237926,,,,1733.0,,409387.0,2753.0,1313.0
773,332,395753,,,3875.0,,,,,
774,332,164625,,578113.0,,1797.0,,380564.0,1982.0,
775,333,453851,,342595.0,,1157.0,396978.0,,,1288.0
776,333,415346,,,,,,,,
777,333,279117,1613.0,,,,191008.0,,2924.0,2357.0
778,333,446160,,,2037.0,,,,,1688.0
779,333,341549,,,1358.0,,,,1447.0,4297.0
780,334,217097,3197.0,,,,406494.0,132252.0,2686.0,
781,334,378444,,143865.0,826.0,,,,,4462.0
782,334,357247,,,,,,,2418.0,5011.0
783,334,490308,,286652.0,1614.0,1399.0,,511741.0,,
784,334,386516,,,1305.0,,,484526.0,,3506.0
785,335,434600,,567357.0,,,,,1615.0,
786,335,112311,1013.0,302845.0,2989.0,1342.0,,452835.0,,2105.0
787,335,295322,1650.0,220270.0,2261.0,,,474499.0,,5364.0
788,335,310817,,96020.0,,,366061.0,,,
789,335,346100,2826.0,150617.0,,,,,,5230.0
790,336,345446,,,3208.0,754.0,419945.0,,,
791,336,145440,,,,,,275523.0,1379.0,
792,336,130846,,,,,217759.0,,,
793,336,223133,,370716.0,,1372.0,,190495.0,,2624.0
794,336,99452,,220639.0,,,422817.0,,2558.0,
795,337,237211,,,3632.0,1399.0,300092.0,244724.0,,
796,337,248785,2562.0,191453.0,,,349242.0,,,
797,338,378970,,,,,,,,
798,338,308597,1780.0,270257.0,,1131.0,,,,
799,339,182033,1080.0,,,,,,,
800,339,460091,,568597.0,,1147.0,392615.0,,2899.0,
801,339,463302,1815.0,161756.0,,,358584.0,,,
802,340,93744,2941.0,,1700.0,,,458822.0,1840.0,2035.0
803,340,236512,,,2745.0,1207.0,,,2495.0,
804,341,480719,1668.0,501478.0,,,,,2355.0,2681.0
805,341,226575,,189286.0,2548.0,,,,2487.0,
806,341,363855,3123.0,547932.0,897.0,,,,,4353.0
807,342,120386,,,,1295.0,,,,
808,342,420302,,,,,,,,
809,342,203781,,,,1107.0,491420.0,,2133.0,
810,343,144264,,150529.0,2477.0,,,,1030.0,
811,344,360479,1642.0,333207.0,,724.0,,431630.0,,1946.0
812,344,461613,3295.0,,1593.0,,,107867.0,1625.0,5285.0
813,345,237768,,,,,,220507.0,,4364.0
814,346,302976,3132.0,,,,510112.0,,1931.0,2764.0
815,347,191231,,,1382.0,1925.0,,549502.0,2214.0,
816,347,359110,,,,,,327053.0,2697.0,
817,347,367292,3167.0,307659.0,2736.0,,212444.0,,,
818,347,469653,,194203.0,864.0,1088.0,,,,1488.0
819,347,359932,1800.0,342458.0,867.0,,,,,1404.0
820,348,333782,,,1667.0,1622.0,299037.0,,,
821,348,99784,,,,1146.0,,228381.0,,4312.0
822,348,248470,3303.0,447008.0,,,,,,
823,348,383712,3167.0,,,,,187873.0,,
824,348,440439,,539706.0,1478.0,,,,,
825,349,165832,2685.0,265753.0,,,396131.0,,,1913.0
826,349,142957,,,928.0,,589416.0,222540.0,,
827,350,367200,,256268.0,2533.0,,,123114.0,,
828,350,249889,1503.0,,3136.0,,,,,
829,350,265205,,243719.0,,1547.0,,,2052.0,2763.0
830,350,493247,,,,,,423464.0,1413.0,1610.0
831,352,345639,,408484.0,2400.0,,522067.0,501351.0,3491.0,
832,352,475685,,524776.0,1239.0,1881.0,,,2955.0,
833,353,346351,1481.0,,,723.0,,,,
834,353,186324,,524993.0,2327.0,,,,3232.0,
835,353,446100,,,,1866.0,428509.0,224272.0,1451.0,
836,353,365566,,,,,,422811.0,1922.0,4152.0
837,353,489599,,,,,,127001.0,2145.0,
838,355,217000,,,3721.0,,,,,
839,355,167271,1483.0,,,,291019.0,,1960.0,
840,355,369768,,,,981.0,,,,1343.0
841,355,101531,1801.0,,2248.0,,,,1898.0,1400.0
842,355,332289,3408.0,121654.0,,1513.0,,,,
843,356,303186,,,2567.0,,,514650.0,,3085.0
844,356,210232,,,,,123760.0,,1062.0,3097.0
845,356,362405,2945.0,,,927.0,454542.0,,,
846,357,470688,,,2116.0,,,,,
847,357,272065,,,2583.0,1728.0,,,2712.0,2643.0
848,358,307955,1087.0,,2740.0,967.0,,286120.0,,
849,358,334846,,544526.0,,,,,1365.0,
850,358,360480,3269.0,,,,578748.0,306304.0,,1919.0
851,358,187167,3015.0,524761.0,3018.0,,,480374.0,1399.0,
852,359,469628,,596131.0,,,276835.0,,2220.0,
853,359,145116,,207736.0,,,,459723.0,3319.0,
854,359,432645,,,2086.0,,,121068.0,1630.0,4511.0
855,359,277473,2090.0,585643.0,,791.0,496285.0,,2118.0,3169.0
856,360,299458,3062.0,,,1982.0,,,,1152.0
857,360,410944,,,1053.0,,,,2161.0,
858,361,419570,,,,,,134347.0,,
859,361,257267,1570.0,299150.0,,,,,,
860,361,108869,,,,,,,1742.0,
861,361,140298,,,,1876.0,,187729.0,,
862,362,249298,,,,742.0,123174.0,136708.0,1102.0,
863,362,423294,,,,,440760.0,,1769.0,
864,363,258861,1843.0,,,,,,,2519.0
865,365,187815,3482.0,490036.0,,,,,,
866,365,192148,1303.0,,,,,,2169.0,2781.0
867,365,476420,,152167.0,,1449.0,,440949.0,3224.0,2988.0
868,366,97099,2054.0,,1545.0,1674.0,,,,2687.0
869,366,175202,1526.0,,,,,331231.0,3118.0,
870,366,217143,,,2463.0,,,,,5063.0
871,367,105599,,,,,375242.0,,,1265.0
872,367,246514,,,3917.0,,,214810.0,,
873,368,243587,,,,,,215550.0,,
874,368,423614,,,2752.0,,388843.0,,,
875,368,245240,,137927.0,,,523683.0,,,2893.0
876,368,217243,,,,771.0,,,2092.0,
877,369,242996,,,1958.0,,,517617.0,,
878,370,121410,2167.0,,,,,,2437.0,
879,370,436010,,,3870.0,1049.0,,,,3554.0
880,370,412061,1544.0,270008.0,,,322425.0,,,
881,370,169196,,293215.0,1013.0,,,283284.0,,
882,370,302462,889.0,230830.0,3100.0,,,,,3221.0
883,371,444523,,,,,289100.0,494131.0,1081.0,
884,372,217702,,171203.0,,,,,1054.0,
885,372,119665,,129942.0,,1690.0,328801.0,187263.0,2561.0,
886,372,108600,1744.0,107056.0,,1161.0,314134.0,313193.0,,
887,372,283238,3403.0,,2036.0,1930.0,,,,
888,373,168596,3310.0,312562.0,3468.0,1144.0,,309157.0,,2464.0
889,374,182755,2147.0,550471.0,,1376.0,,469197.0,2445.0,2254.0
890,374,293100,,152523.0,,,,,,
891,374,307528,,108618.0,,,,292312.0,,1737.0
892,374,172204,,463017.0,,,414471.0,,1525.0,
893,374,106379,,564499.0,,,597776.0,309963.0,1629.0,
894,375,492116,1992.0,,3070.0,,,112104.0,,
895,375,407266,,,3258.0,1697.0,,,,1859.0
896,375,250803,,,,,,,3278.0,
897,376,190290,,,,1740.0,,,,
898,376,459292,,,2093.0,,162689.0,,3072.0,
899,379,373233,2959.0,,1991.0,866.0,,118230.0,,
900,380,328925,1564.0,175929.0,,1927.0,,205727.0,2097.0,
901,380,219065,,,,,,493961.0,,
902,382,103796,3313.0,,,,,,3008.0,1539.0
903,382,220598,,,,,,184479.0,,2961.0
904,382,211786,,,,741.0,,105207.0,1680.0,1717.0
905,383,179420,2845.0,,3150.0,796.0,,,,
906,383,143325,,386694.0,,716.0,526827.0,,3452.0,3134.0
907,383,350855,,,,,,,,
908,384,340476,3055.0,,2679.0,,,,,
909,385,412979,,192754.0,1869.0,,,345480.0,,4862.0
910,385,146578,2661.0,332416.0,3899.0,1164.0,,466546.0,,3216.0
911,385,292336,,,,911.0,,191341.0,2965.0,5219.0
912,385,174503,,176754.0,,,,178747.0,,3216.0
913,386,488907,,,,,,233605.0,,
914,386,332399,2090.0,,3994.0,,409204.0,132545.0,,
915,386,310882,,225323.0,2070.0,,,488921.0,,2028.0
916,386,351795,,,,1435.0,,,,
917,387,204200,,,,,,,1355.0,
918,387,153183,,,,1354.0,250360.0,,,4686.0
919,387,137697,,,2255.0,1619.0,,193783.0,,
920,387,453843,,152654.0,3962.0,1369.0,,,,
921,387,408650,,239494.0,,,,,,5145.0
922,388,399736,2154.0,98964.0,,,586698.0,,1395.0,
923,388,409330,,,,,164263.0,,,2320.0
924,388,171266,3412.0,467235.0,,1161.0,553564.0,,,
925,388,386118,,,,,,,,
926,389,262243,,,,945.0,,181200.0,2635.0,3611.0
927,389,116252,3234.0,567553.0,,,295031.0,,,
928,389,103423,,466117.0,3765.0,,598125.0,,,
929,389,469577,,,1858.0,1108.0,,,,4245.0
930,389,198856,,,,,,,,
931,390,191202,2432.0,,,,574446.0,,,
932,390,336197,1319.0,,2076.0,1597.0,386449.0,,,
933,390,436998,,565530.0,,753.0,,,,
934,390,454431,,,,,246162.0,292810.0,,
935,391,450884,1689.0,,,1215.0,266890.0,,,3958.0
936,391,212634,3471.0,515235.0,,1441.0,170761.0,,,5247.0
937,392,457235,,571939.0,,,,218728.0,3160.0,
938,392,230035,,,,1125.0,,,,
939,392,364646,,,,,,,,5346.0
940,392,258080,2668.0,,,1324.0,,,,
941,392,364058,,,,1042.0,,489273.0,,2775.0
942,393,490145,,,1167.0,1258.0,,389741.0,,3051.0
943,393,372456,1527.0,,,,408383.0,449690.0,,
944,393,437522,,177918.0,3936.0,1269.0,,145601.0,,
945,394,202031,,385121.0,1305.0,,,255283.0,,
946,395,205882,,,,,309366.0,419146.0,1858.0,
947,395,129201,,,,,134422.0,235553.0,2877.0,3671.0
948,395,119022,,509706.0,2243.0,1266.0,,369532.0,3069.0,3921.0
949,395,374285,,542326.0,813.0,,,258215.0,3409.0,
950,396,459373,1715.0,389677.0,,861.0,,501204.0,,2069.0
951,396,103722,2741.0,104256.0,,,139094.0,,,
952,397,316135,,,,,,,,4878.0
953,397,172226,,366514.0,,,,146146.0,2954.0,1284.0
954,397,344786,947.0,,,,,,,
955,398,265805,,,,1332.0,,,1465.0,2051.0
956,399,419060,1161.0,511362.0,,,,,3404.0,1453.0
957,399,434372,,,,,,,,
958,399,352897,,125646.0,1970.0,,,,923.0,
959,400,448091,,588330.0,1431.0,,571092.0,,,3382.0
960,400,433283,,,,,,503046.0,,
961,400,158758,1520.0,,998.0,,435380.0,,3028.0,
962,400,184147,2691.0,,,1400.0,,331075.0,,3015.0
963,400,250236,,348122.0,,1410.0,,177288.0,,
964,401,412266,,,3404.0,,241450.0,,2070.0,2519.0
965,401,348150,826.0,,,,,101735.0,,
966,402,439600,1486.0,,,1802.0,497763.0,,,3708.0
967,402,410770,,,,,403970.0,,1558.0,
968,402,144347,,,,,,,1601.0,3934.0
969,403,353510,,,,,137108.0,,,
970,405,155974,,270986.0,,1320.0,106735.0,143201.0,,4085.0
971,405,246759,1125.0,,,1196.0,,,,4878.0
972,405,315155,,170995.0,,,,340796.0,1054.0,4952.0
973,405,243639,,,,,362576.0,272058.0,,
974,407,214503,,549737.0,,,322143.0,195917.0,2104.0,2210.0
975,407,285289,,,,1704.0,383556.0,,1998.0,3656.0
976,407,127031,,,862.0,,,,2916.0,
977,408,214954,1364.0,150917.0,,979.0,585296.0,373294.0,2597.0,3268.0
978,408,483456,,,,,527386.0,,,1688.0
979,408,390845,,207170.0,,1200.0,,492295.0,,5424.0
980,408,383960,1798.0,360367.0,3018.0,,317442.0,,1188.0,
981,409,292081,,,,1567.0,,272401.0,,
982,409,236751,,190744.0,,,349345.0,,,
983,409,128737,,,1752.0,1051.0,,341099.0,,4949.0
984,409,412018,3439.0,209525.0,3736.0,,,527988.0,,
985,409,449203,,,,1298.0,93466.0,,,
986,410,491202,,371138.0,2094.0,,93720.0,,3081.0,
987,410,231033,1056.0,,1599.0,,,,,1589.0
988,410,443839,1345.0,,3101.0,,,,,
989,410,396065,,,,,,421662.0,,2986.0
990,410,439375,,,1758.0,,518207.0,,,2800.0
991,412,162335,,,2281.0,,,286104.0,,
992,412,285549,,161933.0,2983.0,1550.0,462283.0,379902.0,,
993,413,386384,,,,1163.0,492370.0,446655.0,,
994,413,209612,3004.0,,,,,,,
995,413,108294,1589.0,111540.0,,,,,2070.0,
996,413,112069,,548974.0,1067.0,1758.0,,113904.0,,4408.0
997,413,247241,,206327.0,3540.0,1455.0,,255258.0,1687.0,2680.0
998,414,150307,,493488.0,911.0,1605.0,528756.0,304533.0,1853.0,
999,415,455731,3083.0,,1871.0,,,125662.0,3483.0,
1000,415,167637,1350.0,486262.0,,,,114875.0,2830.0,
1001,415,284616,,233880.0,3192.0,,,,,5276.0
1002,416,329137,,,,,,,,
1003,417,444403,2620.0,,,887.0,,514342.0,,
1004,417,135208,,,,,371709.0,,1590.0,4789.0
1005,417,381952,,,3020.0,,,,1307.0,4686.0
1006,417,119089,,,1670.0,1991.0,117160.0,449523.0,,4028.0
1007,418,498388,,,2814.0,,125662.0,,,
1008,418,369685,823.0,,1193.0,1697.0,,,,4854.0
1009,418,281727,,,1467.0,,,,,2098.0
1010,419,345275,,366949.0,2314.0,,,,,3382.0
1011,420,476838,,,2011.0,1749.0,,,,3591.0
