rehab_id,property_id,Underwriting_Rehab,Rehab_Calculation,Paint,Flooring_Flag,Foundation_Flag,Roof_Flag,HVAC_Flag,Kitchen_Flag,Bathroom_Flag,Appliances_Flag,Windows_Flag,Landscaping_Flag,Trashout_Flag
386,195,24198,32360,No,No,,,Yes,Yes,No,Yes,No,,Yes
387,195,4474,65465,No,Yes,Yes,Yes,No,,,Yes,Yes,Yes,No
388,195,3631,23049,No,No,No,No,No,Yes,Yes,,Yes,Yes,No
389,196,62129,18689,Yes,No,,No,Yes,No,No,Yes,,No,No
390,196,22614,61764,,No,,Yes,,Yes,Yes,Yes,Yes,No,
391,197,27345,67871,Yes,,No,,Yes,,,,Yes,,
392,197,16628,27153,,,No,,No,,Yes,Yes,Yes,No,Yes
393,198,50455,94854,Yes,No,No,,,,No,No,Yes,No,Yes
394,199,44452,12922,Yes,No,,No,Yes,No,No,Yes,,No,
395,199,54840,24369,Yes,Yes,,Yes,,Yes,No,,Yes,No,No
396,200,13643,41659,No,No,Yes,,,Yes,No,No,Yes,Yes,No
397,200,85617,99105,No,Yes,,,No,Yes,No,Yes,Yes,No,No
398,200,27879,78231,Yes,No,Yes,No,Yes,Yes,,Yes,No,,
399,201,52244,1513,No,No,,,Yes,No,,Yes,No,Yes,Yes
400,202,70830,57953,,Yes,No,,Yes,,No,No,No,Yes,
401,202,45855,12167,No,Yes,No,No,No,No,No,No,No,,
402,203,95954,70508,,,Yes,Yes,No,No,No,,No,Yes,No
403,204,40372,21908,,No,No,Yes,Yes,No,,No,Yes,,
404,205,55310,11336,,No,Yes,Yes,No,No,,,No,,
405,205,10105,84444,Yes,,,No,No,No,,,Yes,No,No
406,206,31592,45976,,,Yes,No,,Yes,Yes,Yes,Yes,No,No
407,206,42611,90071,No,Yes,Yes,,No,,No,Yes,No,Yes,
408,207,4645,81420,No,No,No,,No,,Yes,,Yes,Yes,
409,207,69304,76392,Yes,No,Yes,,No,No,,No,Yes,No,No
410,207,74407,59158,Yes,,,Yes,Yes,Yes,Yes,No,Yes,,Yes
411,208,9391,72927,Yes,,No,Yes,No,No,Yes,No,Yes,Yes,Yes
412,208,80088,43690,Yes,Yes,Yes,,Yes,Yes,,No,Yes,Yes,
413,209,27398,40819,Yes,Yes,No,,Yes,Yes,No,No,,No,Yes
414,210,26260,87092,No,,,No,Yes,,Yes,No,Yes,No,
415,210,5250,99256,Yes,,Yes,Yes,Yes,,,,No,Yes,Yes
416,211,27725,61932,Yes,,Yes,,,Yes,,No,No,Yes,Yes
417,211,67361,97974,,Yes,No,Yes,No,No,,No,No,No,No
418,212,76344,82689,,Yes,,,Yes,No,,No,No,,No
419,212,97250,42838,,,Yes,Yes,,,No,Yes,,,No
420,212,94095,78101,Yes,Yes,No,Yes,,Yes,,,,No,No
421,213,4995,5468,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,No,
422,214,2787,80346,No,Yes,,Yes,,No,No,,No,,No
423,214,98450,46184,No,No,,Yes,No,Yes,,,,,No
424,215,70684,71762,No,No,No,Yes,No,,,Yes,Yes,No,No
425,216,37431,62998,Yes,Yes,,Yes,,Yes,No,,Yes,No,No
426,216,14020,60437,No,No,Yes,,,,Yes,No,Yes,No,No
427,217,94850,76338,,,Yes,,No,,No,No,Yes,Yes,No
428,218,76976,59788,Yes,No,,No,,,,,Yes,,Yes
429,218,61061,6158,Yes,No,Yes,,No,No,No,Yes,Yes,No,Yes
430,219,72407,49518,Yes,No,,,,Yes,No,No,Yes,,No
431,219,88419,9843,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
432,220,17377,40989,,No,Yes,No,Yes,No,No,No,Yes,No,Yes
433,220,96424,23103,,Yes,No,Yes,,,,Yes,,Yes,
434,221,25722,67853,Yes,,Yes,No,Yes,Yes,Yes,,,Yes,
435,221,29832,58979,No,,,Yes,No,No,No,Yes,,,Yes
436,221,37684,59364,,Yes,No,Yes,Yes,,Yes,,Yes,,
437,222,5989,74011,,,Yes,No,Yes,Yes,Yes,No,Yes,No,No
438,223,86475,82731,,,No,Yes,,No,No,,,,
439,223,1028,98569,Yes,No,Yes,,Yes,No,No,Yes,Yes,No,No
440,223,96901,11631,Yes,,Yes,Yes,,Yes,,No,Yes,No,No
441,224,98069,56061,,No,Yes,Yes,,Yes,No,No,Yes,,No
442,224,71811,1484,No,Yes,Yes,Yes,No,Yes,,Yes,No,,Yes
443,225,89834,37974,,Yes,,Yes,Yes,No,No,,,No,
444,226,1027,13840,Yes,Yes,,No,Yes,Yes,,No,,,
445,226,18545,56303,Yes,No,,,Yes,Yes,,,No,Yes,No
446,226,83318,69299,Yes,No,,No,No,Yes,No,,Yes,No,
447,227,29577,3942,Yes,Yes,Yes,Yes,,No,No,No,No,Yes,Yes
448,227,15756,76698,,No,,Yes,No,No,No,,No,,No
449,228,6608,67233,Yes,Yes,,Yes,Yes,,Yes,No,,No,
450,229,97335,59851,,,,Yes,,Yes,Yes,No,No,Yes,No
451,229,4898,10958,No,Yes,,,,Yes,,,Yes,,Yes
452,230,73336,61499,,No,No,,Yes,No,No,Yes,Yes,No,
453,230,15426,40606,Yes,No,No,No,,,,No,,No,No
454,230,19619,76992,Yes,No,Yes,Yes,No,,Yes,No,,Yes,Yes
455,231,72408,49697,,Yes,Yes,No,No,,,,,No,No
456,231,6993,5755,Yes,,,Yes,Yes,,,Yes,No,,No
457,231,17938,89327,No,No,,Yes,Yes,,,,No,No,Yes
458,232,83905,35180,Yes,No,No,,,,Yes,No,Yes,,
459,233,96253,3937,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,No
460,234,11620,66991,,Yes,Yes,No,No,,Yes,Yes,,,Yes
461,235,49184,74289,No,Yes,,Yes,,Yes,Yes,No,No,No,Yes
462,235,88932,31609,Yes,No,,No,No,No,,Yes,No,Yes,No
463,236,80157,54760,No,,No,,Yes,Yes,,,Yes,,No
464,236,84721,33110,Yes,,,Yes,Yes,Yes,Yes,,,No,Yes
465,237,78652,27410,,,No,No,Yes,No,Yes,No,,Yes,
466,237,60159,20730,No,No,Yes,Yes,No,Yes,Yes,,Yes,,
467,238,81737,24476,,No,Yes,No,,No,Yes,No,,No,Yes
468,238,96123,96396,No,,No,No,Yes,Yes,,Yes,,Yes,
469,239,83721,73495,No,No,No,Yes,,No,,,,,
470,239,96479,90222,No,No,No,Yes,,,,No,,,
471,240,33383,44013,,No,,Yes,,,No,Yes,Yes,,No
472,241,2499,90585,Yes,Yes,Yes,,No,Yes,Yes,No,No,Yes,
473,241,36900,69224,No,Yes,,,Yes,Yes,,Yes,Yes,No,
474,241,64719,68448,No,,,Yes,Yes,No,No,No,No,Yes,No
475,242,15690,37132,,,,Yes,Yes,Yes,,No,,No,No
476,243,67986,24435,,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No
477,243,67006,46166,Yes,,Yes,Yes,No,Yes,No,No,No,Yes,
478,243,10849,85673,,No,,Yes,Yes,Yes,Yes,,Yes,No,No
479,244,32358,23627,No,Yes,No,,Yes,No,Yes,No,,Yes,No
480,245,63245,70097,,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
481,246,91561,27494,Yes,No,,No,Yes,,Yes,,No,Yes,No
482,246,23483,78166,No,,,,Yes,Yes,,No,No,Yes,
483,247,66729,14430,,No,,Yes,No,Yes,Yes,,Yes,No,Yes
484,247,73756,86147,No,Yes,,,Yes,Yes,,Yes,No,,No
485,248,15426,4376,Yes,,No,Yes,No,Yes,No,Yes,No,No,No
486,249,94008,67288,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,
487,249,66077,15475,,Yes,No,No,Yes,,Yes,,,,
488,249,33920,66980,,No,Yes,No,Yes,,No,,,,Yes
489,250,38727,96295,Yes,,,Yes,No,Yes,,No,,,Yes
490,250,22195,98769,No,No,No,No,No,No,No,No,,Yes,
491,250,46875,4643,No,Yes,Yes,,Yes,No,,,No,,Yes
492,251,15929,23983,No,No,,Yes,,No,,,,,Yes
493,252,59935,32593,Yes,No,,Yes,,Yes,Yes,Yes,No,,Yes
494,253,86417,59392,Yes,Yes,,,No,No,No,No,,No,
495,253,54833,6840,No,Yes,No,Yes,Yes,,No,Yes,,Yes,No
496,254,98051,45506,,No,No,Yes,,No,No,,No,Yes,Yes
497,254,26405,65187,No,,Yes,,No,,Yes,Yes,,No,No
498,255,73920,4233,Yes,No,No,,,Yes,,No,,Yes,
499,256,43791,45874,No,Yes,Yes,Yes,,No,Yes,,,,No
500,257,67010,10315,No,Yes,Yes,Yes,No,No,,Yes,,Yes,
501,257,90996,73919,,No,,Yes,No,Yes,Yes,,,No,No
502,258,55570,61199,,,,,Yes,Yes,,,,No,
503,258,97357,69753,No,Yes,Yes,Yes,No,,,,Yes,Yes,No
504,258,86966,80535,No,,Yes,No,No,No,No,No,No,No,Yes
505,259,2244,74991,No,No,,Yes,No,,Yes,No,No,No,
506,260,26905,48831,,Yes,No,,No,,No,Yes,,Yes,
507,260,94231,97161,Yes,,Yes,,Yes,Yes,No,No,,,Yes
508,260,50263,76697,No,Yes,Yes,No,No,No,,,Yes,No,No
509,261,519,1014,,No,Yes,,,Yes,,,Yes,No,
510,261,22903,25675,,Yes,No,,Yes,Yes,Yes,Yes,No,No,Yes
511,262,14158,41289,,Yes,No,No,Yes,,,Yes,No,,
512,262,62376,13293,No,No,,Yes,,Yes,No,No,Yes,No,No
513,262,20838,26186,Yes,Yes,No,No,Yes,Yes,No,,,No,Yes
514,263,18940,42838,Yes,Yes,Yes,No,No,,,,No,,No
515,263,99411,48491,,,Yes,,Yes,No,Yes,No,Yes,,Yes
516,263,84508,82716,Yes,,Yes,,,Yes,Yes,No,,No,
517,264,19514,97686,Yes,No,Yes,,,,Yes,Yes,No,Yes,No
518,264,37891,40303,No,Yes,No,No,No,Yes,Yes,Yes,No,No,
519,264,29665,41716,No,No,No,Yes,,No,No,No,Yes,Yes,
520,265,13081,57831,No,,Yes,No,,,No,No,No,No,No
521,266,28880,36906,Yes,No,,,Yes,No,Yes,,,No,
522,266,59693,21772,,Yes,,Yes,Yes,,,,No,,Yes
523,266,48137,61820,,,,Yes,No,No,Yes,Yes,No,,
524,267,30059,32978,Yes,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No
525,267,645,89226,Yes,No,Yes,,No,No,No,,No,No,
526,268,56713,48305,,,No,No,No,,Yes,Yes,,,Yes
527,269,1174,98563,Yes,Yes,Yes,,No,,Yes,Yes,,,Yes
528,270,96373,33105,No,Yes,No,No,No,,,No,,Yes,
529,270,79073,4532,,No,,Yes,Yes,,No,No,No,Yes,Yes
530,270,78130,27400,No,Yes,No,,,,Yes,Yes,,,No
531,271,70242,84476,,,,,,,No,Yes,,,Yes
532,271,32564,44408,No,No,Yes,,No,,Yes,Yes,No,,
533,271,48685,93134,No,Yes,,No,No,,No,No,,No,No
534,272,32337,61897,No,,No,,,,Yes,,,No,No
535,273,68932,81155,Yes,Yes,,No,Yes,Yes,No,No,,No,No
536,274,10138,93192,,No,,No,No,,,Yes,Yes,,No
537,275,24027,5223,,,,Yes,No,No,No,No,Yes,,
538,275,14227,44266,No,Yes,No,Yes,Yes,No,No,,Yes,,No
539,275,30261,11773,,Yes,,,,Yes,No,Yes,Yes,Yes,
540,276,16091,37837,,,,No,Yes,,No,,,Yes,
541,276,59210,63674,,No,,No,No,No,Yes,,No,,No
542,277,91237,73340,No,Yes,,Yes,,,No,No,Yes,Yes,Yes
543,278,65780,22780,,No,No,Yes,Yes,No,No,,No,,No
544,278,40357,26322,,Yes,Yes,,No,,,,,Yes,No
545,279,65947,44351,No,No,Yes,No,,No,,Yes,Yes,,Yes
546,279,85469,88367,No,Yes,,,No,,,,Yes,No,No
547,279,22471,75790,Yes,Yes,No,,,No,No,No,,Yes,Yes
548,280,69134,83073,No,,No,Yes,No,Yes,,Yes,Yes,Yes,Yes
549,281,97173,13972,No,No,No,,,Yes,No,Yes,Yes,No,
550,282,70853,66237,No,Yes,No,No,,Yes,No,Yes,,No,Yes
551,282,30659,26327,No,,No,No,Yes,Yes,No,,,No,Yes
552,282,20177,85438,,,,,Yes,Yes,,Yes,,No,Yes
553,283,35427,76934,,No,,Yes,No,,No,No,No,No,
554,283,69523,93578,No,No,,No,No,,,Yes,Yes,Yes,No
555,284,6160,50999,No,Yes,No,,,,No,Yes,Yes,No,Yes
556,284,24173,64103,No,No,Yes,No,Yes,,Yes,No,,Yes,No
557,284,79458,62856,,,,,,Yes,Yes,,No,,Yes
558,285,28984,3039,Yes,,No,No,No,Yes,,,,Yes,Yes
559,285,5624,99589,No,Yes,,,,No,,Yes,Yes,,
560,286,11440,95364,,No,,No,,Yes,,No,No,Yes,
561,286,87102,92912,,Yes,Yes,Yes,No,Yes,No,No,,,
562,287,54243,59189,No,,,No,Yes,Yes,Yes,,No,No,Yes
563,287,14219,11958,,,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
564,288,63642,98934,No,Yes,Yes,,No,Yes,Yes,No,No,Yes,
565,288,93703,82686,No,No,No,No,No,No,No,No,No,No,Yes
566,289,35821,88612,Yes,,Yes,No,,,,Yes,,,No
567,289,76302,9223,Yes,No,,No,,,,,,Yes,No
568,290,69147,91138,,Yes,Yes,,Yes,No,,,No,,Yes
569,290,74752,77542,Yes,No,Yes,No,,Yes,No,Yes,,,
570,290,47882,75988,No,Yes,No,,Yes,Yes,,Yes,No,,Yes
571,291,57507,72835,,Yes,No,,No,,Yes,No,Yes,,No
572,292,28083,5892,Yes,No,Yes,Yes,Yes,No,No,No,Yes,,Yes
573,292,56893,64351,Yes,No,Yes,Yes,No,Yes,,Yes,No,No,No
574,293,56039,59392,,No,,Yes,No,No,Yes,No,Yes,No,Yes
575,293,26322,52373,No,,Yes,Yes,,No,,No,No,No,No
576,293,17922,75484,,Yes,,Yes,,Yes,No,,Yes,Yes,No
577,294,49364,28665,No,Yes,Yes,Yes,No,No,,Yes,No,Yes,
578,294,33197,29142,,,Yes,No,,No,No,Yes,,Yes,Yes
579,295,56720,91208,,Yes,Yes,,No,,,No,No,,
580,296,73360,53842,Yes,No,,No,No,,Yes,No,No,No,No
581,296,87676,19142,Yes,No,,Yes,,,,,No,Yes,No
582,296,53951,32056,,,Yes,,No,No,Yes,,No,,Yes
583,297,91639,56725,Yes,No,,,No,No,Yes,,No,,
584,297,72373,67436,Yes,,No,No,Yes,No,No,,Yes,Yes,
585,298,64129,71904,Yes,Yes,,,Yes,No,No,No,,No,Yes
586,299,89929,74642,No,,,Yes,Yes,No,No,No,,Yes,
587,299,90139,25997,Yes,Yes,Yes,,No,No,No,No,Yes,,
588,300,1079,34333,,No,No,,,,,Yes,,,Yes
589,300,30060,24917,No,Yes,,,,Yes,No,No,,No,No
590,301,65275,62466,Yes,Yes,,Yes,Yes,Yes,Yes,,No,,
591,301,83407,51585,,No,,Yes,,Yes,,Yes,No,Yes,No
592,302,46191,33499,,Yes,,,Yes,No,Yes,Yes,Yes,No,No
593,303,96742,80294,,Yes,No,,,Yes,No,Yes,Yes,No,Yes
594,303,25484,20480,,No,,,,,Yes,No,,Yes,
595,304,12475,24695,Yes,,Yes,,Yes,No,Yes,,No,Yes,No
596,304,57788,11156,Yes,Yes,No,,Yes,No,,Yes,,Yes,
597,305,8672,40007,,Yes,Yes,Yes,No,,No,,No,No,Yes
598,305,81572,64747,Yes,,No,No,No,,No,No,Yes,,Yes
599,305,96923,26783,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No
600,306,78934,60738,No,Yes,,,Yes,No,,Yes,,Yes,Yes
601,307,84796,78178,No,,No,No,,,No,,Yes,,No
602,308,74889,69918,No,Yes,,Yes,,No,Yes,No,No,No,No
603,308,36375,68614,Yes,Yes,,,,No,Yes,Yes,Yes,,
604,309,65464,71341,Yes,Yes,No,,Yes,,Yes,Yes,No,Yes,
605,309,60668,10682,Yes,No,,,,No,,No,Yes,,No
606,310,60511,81949,Yes,No,Yes,Yes,No,No,,,No,,Yes
607,310,81238,81742,No,Yes,No,,Yes,,Yes,Yes,Yes,,
608,310,68875,34865,,No,,No,,,,Yes,,Yes,No
609,311,10231,91799,,,No,No,No,No,No,Yes,,,
610,312,27588,3847,No,Yes,No,,Yes,,,,No,,No
611,313,37112,55743,,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes
612,313,68244,73002,Yes,,No,No,No,,No,,,Yes,No
613,313,58423,36601,Yes,No,,,,Yes,,No,No,,
614,314,91677,51746,Yes,Yes,,Yes,Yes,Yes,No,,,,
615,315,82336,69852,No,,Yes,,,No,,,No,No,No
616,315,65878,72717,,No,,No,No,No,No,No,,No,Yes
617,316,36176,16023,,,No,No,Yes,,No,,,,Yes
618,316,49468,84623,,,,Yes,,Yes,No,No,,No,
619,317,98719,68674,No,No,,Yes,Yes,Yes,No,Yes,Yes,,Yes
620,318,88190,44348,,Yes,No,No,No,No,Yes,Yes,No,Yes,No
621,318,69978,54,No,,,,No,,Yes,Yes,,Yes,
622,318,9426,36208,No,Yes,Yes,,,Yes,,,,Yes,Yes
623,319,21232,8094,No,Yes,No,,Yes,Yes,,Yes,No,,
624,319,12917,5564,Yes,,Yes,Yes,Yes,No,Yes,,No,No,
625,320,16852,54397,Yes,Yes,,Yes,Yes,Yes,No,,No,No,Yes
626,320,30300,6893,No,,No,,No,,,Yes,No,Yes,No
627,320,5668,13601,Yes,Yes,No,,No,No,No,No,No,,Yes
628,321,37354,69320,No,,No,No,,,,No,Yes,No,No
629,321,31173,83889,,Yes,,Yes,No,No,,,No,No,
630,321,81347,69458,Yes,No,Yes,,Yes,,No,,,Yes,No
631,322,36010,87219,No,Yes,No,No,No,,,No,,,Yes
632,323,99037,10709,No,Yes,No,No,,No,Yes,No,Yes,No,Yes
633,324,18520,91901,No,,,,,No,Yes,No,No,,No
634,324,17651,15101,No,No,Yes,,,No,,,Yes,Yes,Yes
635,324,94319,18374,No,Yes,Yes,Yes,,,Yes,No,,Yes,
636,325,73642,32605,Yes,No,Yes,,Yes,,No,,,No,
637,325,81277,64413,,No,Yes,,,No,No,,No,No,No
638,325,47267,83760,,,Yes,,,Yes,Yes,,No,No,
639,326,38287,42050,,Yes,Yes,,Yes,Yes,Yes,No,,Yes,
640,327,97942,63537,Yes,No,,,Yes,Yes,,No,No,,No
641,327,2747,64330,,Yes,Yes,No,No,No,No,,,,Yes
642,328,12604,94733,Yes,No,Yes,No,,,,,Yes,Yes,No
643,329,84135,40686,Yes,No,No,No,,,,Yes,,,Yes
644,329,4103,64299,No,Yes,No,,,,,Yes,Yes,No,
645,330,57469,63671,Yes,Yes,No,Yes,,No,No,,Yes,No,Yes
646,330,77049,39323,,,No,No,No,,Yes,No,,No,
647,331,8690,65198,,No,,,No,Yes,,Yes,No,,No
648,331,14218,85068,Yes,,Yes,No,Yes,,No,,,No,Yes
649,331,65721,71562,Yes,,No,No,,No,Yes,Yes,No,,
650,332,78075,95519,Yes,,,No,Yes,,,No,,,No
651,332,28515,61812,,No,No,No,No,No,No,,,No,No
652,333,93414,84588,No,,Yes,Yes,No,Yes,,No,No,Yes,Yes
653,334,60015,28382,,,,No,No,,Yes,,No,No,Yes
654,334,87264,91149,No,Yes,No,,No,Yes,,No,Yes,Yes,Yes
655,335,43886,17061,No,,Yes,,Yes,No,No,,Yes,Yes,Yes
656,335,35886,7232,Yes,,No,,No,,No,Yes,Yes,No,Yes
657,336,54307,66549,Yes,No,Yes,,Yes,,No,No,No,No,
658,337,17676,39636,No,,No,Yes,Yes,,Yes,,Yes,,No
659,337,45284,67217,,Yes,No,,,Yes,Yes,,,Yes,No
660,338,80312,76274,Yes,No,,Yes,Yes,,,No,,Yes,Yes
661,339,58764,20413,,No,Yes,Yes,No,No,,No,No,No,No
662,340,74355,7550,,,No,No,No,No,Yes,Yes,,Yes,No
663,341,61646,17854,Yes,Yes,Yes,,,,,,Yes,Yes,Yes
664,342,65153,82499,No,Yes,,No,Yes,Yes,Yes,,,,
665,343,67233,58898,Yes,,No,No,Yes,,,,Yes,,
666,343,54889,1924,No,,,,No,,No,Yes,Yes,,Yes
667,344,80103,11689,Yes,,,Yes,,No,No,No,Yes,No,
668,345,85540,88912,Yes,No,No,No,No,,No,No,Yes,,
669,345,81964,69766,Yes,,No,No,Yes,Yes,,No,,No,No
670,345,60865,19548,No,No,,Yes,No,Yes,Yes,No,No,,Yes
671,346,87651,58686,,,Yes,,Yes,No,No,No,No,Yes,No
672,346,74298,68877,No,,Yes,Yes,Yes,No,,Yes,,Yes,No
673,347,96741,60730,Yes,No,No,No,No,Yes,Yes,,,,No
674,348,9878,64191,No,No,Yes,No,,No,No,Yes,Yes,No,
675,349,2339,77950,,Yes,Yes,No,No,No,,Yes,No,No,No
676,350,40505,57707,No,,Yes,No,No,,,,Yes,,
677,350,8411,60122,No,,Yes,,No,,,Yes,No,No,Yes
678,351,41692,87450,No,Yes,,Yes,,Yes,No,,Yes,No,Yes
679,351,22226,11948,Yes,Yes,,Yes,No,Yes,No,Yes,,,No
680,351,47402,96292,,,,Yes,,,Yes,Yes,,,Yes
681,352,13701,45555,Yes,No,Yes,No,Yes,No,,,,Yes,No
682,353,25455,20545,No,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
683,354,97478,77933,Yes,,No,No,Yes,,No,Yes,,Yes,Yes
684,354,59562,91736,Yes,No,,Yes,Yes,No,Yes,,No,,No
685,355,57180,74846,No,No,,,Yes,No,No,Yes,,,
686,355,44656,71196,No,,No,No,No,No,No,Yes,Yes,,No
687,355,93692,68953,Yes,Yes,Yes,No,,No,,Yes,Yes,No,Yes
688,356,13288,59262,,Yes,,No,Yes,Yes,,Yes,Yes,No,
689,356,7006,1388,No,,,No,Yes,,No,,Yes,Yes,No
690,357,91822,34308,Yes,Yes,,No,Yes,No,No,,No,,
691,358,56614,98908,,,Yes,No,No,No,No,,,No,No
692,358,33814,15247,,No,No,Yes,,No,No,Yes,No,Yes,No
693,358,99838,62278,Yes,,No,Yes,No,No,,No,Yes,Yes,No
694,359,50193,63778,No,,No,No,,Yes,No,No,No,No,Yes
695,359,63664,94052,No,Yes,Yes,,,Yes,No,,No,,Yes
696,359,76764,83283,Yes,,No,,,No,,Yes,Yes,,
697,360,67475,76289,No,No,No,,Yes,,Yes,No,No,,Yes
698,360,71173,91543,No,Yes,No,,No,No,,Yes,Yes,,No
699,360,79887,9292,Yes,,,No,,,No,Yes,,Yes,No
700,361,2529,82621,Yes,No,No,No,Yes,No,,No,,Yes,
701,361,83582,6221,Yes,No,Yes,No,,Yes,,No,,,Yes
702,362,49455,84885,,No,No,Yes,,,No,Yes,,,No
703,362,45436,12546,No,No,Yes,No,No,Yes,No,No,,,Yes
704,362,26751,52767,,No,No,No,,No,No,Yes,No,Yes,No
705,363,11126,3823,,Yes,No,,,,No,,No,No,Yes
706,363,85950,20409,Yes,No,,No,No,No,,No,No,,No
707,364,6709,92548,No,No,Yes,No,No,Yes,,,Yes,Yes,Yes
708,364,59237,81130,Yes,,,,Yes,No,Yes,,,,
709,365,58814,78953,No,Yes,,No,,Yes,No,,No,Yes,No
710,365,55539,53871,No,No,No,,No,No,No,No,Yes,No,
711,365,35316,29500,Yes,No,Yes,Yes,,No,,Yes,Yes,No,Yes
712,366,75450,2850,Yes,No,,Yes,Yes,,Yes,,Yes,Yes,
713,367,69419,36965,Yes,,Yes,,No,,Yes,,No,No,No
714,367,56404,72201,Yes,No,No,Yes,,No,,No,,,Yes
715,368,39836,25002,No,No,,Yes,,Yes,,Yes,Yes,No,No
716,368,96033,13309,,Yes,No,,,Yes,,Yes,No,No,Yes
717,368,48870,35629,No,Yes,Yes,,Yes,No,Yes,No,No,No,Yes
718,369,82868,69325,No,No,Yes,Yes,Yes,,,,,,Yes
719,369,38735,51037,No,No,,Yes,No,No,,No,Yes,,
720,370,24825,29592,,No,,No,,Yes,,No,No,,Yes
721,371,18048,23678,No,,,,Yes,,,Yes,Yes,,
722,371,31761,53273,No,,No,,Yes,,Yes,No,Yes,No,
723,371,54926,16781,No,Yes,,Yes,No,Yes,No,,,No,
724,372,40838,25393,,Yes,,No,,Yes,,No,,,No
725,372,17736,79283,Yes,Yes,Yes,,No,Yes,,,,,No
726,373,92893,17481,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes
727,374,20667,5479,,No,,Yes,No,No,,Yes,,Yes,
728,374,47314,11858,,,No,No,,No,No,No,Yes,,No
729,375,28118,75502,No,Yes,Yes,No,No,No,No,Yes,,,No
730,375,17101,41490,Yes,,Yes,No,Yes,Yes,Yes,No,Yes,No,No
731,376,61495,38676,Yes,,Yes,No,,Yes,,No,Yes,Yes,Yes
732,376,80066,81575,No,Yes,,No,Yes,No,,,,,Yes
733,377,19837,11440,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,,
734,377,74284,50009,,Yes,No,,No,,Yes,No,No,,Yes
735,377,75971,26448,,No,Yes,Yes,Yes,No,No,No,Yes,,Yes
736,378,18762,75947,No,No,No,,No,No,No,,Yes,Yes,Yes
737,378,39922,50405,No,No,,Yes,Yes,Yes,Yes,No,,Yes,No
738,379,53249,69734,Yes,No,,,,No,Yes,,,,Yes
739,380,36555,66653,Yes,Yes,No,,Yes,,,No,,Yes,Yes
740,380,34188,72393,No,No,,Yes,No,Yes,No,No,No,,No
741,380,6610,61552,No,No,,Yes,,No,,Yes,,No,Yes
742,381,29455,45050,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,
743,381,80821,394,,Yes,Yes,,,Yes,No,Yes,No,,Yes
744,382,36659,63016,Yes,Yes,No,No,,No,,Yes,,Yes,No
745,382,32713,77101,Yes,Yes,,,Yes,,Yes,No,,Yes,No
746,383,44743,39879,No,,No,,No,No,Yes,No,Yes,,Yes
747,383,8164,68274,Yes,,No,Yes,No,Yes,,Yes,Yes,No,Yes
748,383,96034,41146,No,Yes,,Yes,Yes,Yes,,No,No,Yes,No
749,384,66054,90053,No,,Yes,Yes,No,No,Yes,,,Yes,
750,384,82596,31842,,,,Yes,No,No,No,Yes,Yes,Yes,No
751,385,51747,86650,No,No,,,,No,No,No,Yes,Yes,
752,386,42599,16364,Yes,Yes,Yes,No,Yes,No,No,,,,Yes
753,386,24512,36721,No,No,,,No,Yes,,Yes,Yes,No,
754,386,19290,24117,,Yes,,Yes,Yes,,Yes,,Yes,No,
755,387,83271,1467,No,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,
756,388,84335,67888,,Yes,Yes,,,No,No,No,Yes,No,Yes
757,388,68182,83762,Yes,No,,No,Yes,,No,No,Yes,,Yes
758,389,3813,61651,No,Yes,No,No,No,Yes,No,No,No,No,Yes
759,390,40470,61611,,,,,No,Yes,Yes,No,Yes,,
760,390,64116,99609,No,,Yes,,,Yes,No,Yes,Yes,No,No
761,390,20225,41217,,,,,Yes,No,No,No,Yes,Yes,No
762,391,91137,26150,Yes,Yes,No,,Yes,Yes,,Yes,,Yes,No
763,392,31741,54118,,No,,No,,No,Yes,Yes,,,
764,393,91438,58990,Yes,No,,No,Yes,No,,Yes,Yes,,
765,393,66051,1003,No,No,Yes,,,Yes,No,Yes,Yes,,Yes
766,393,80159,55717,No,No,,,Yes,No,,,No,Yes,Yes
767,394,9090,55713,No,,,Yes,,Yes,Yes,Yes,No,,Yes
768,394,66781,55303,No,,Yes,Yes,No,,Yes,No,Yes,,Yes
769,394,33224,53613,Yes,,,Yes,No,No,Yes,No,No,,Yes
770,395,81505,31690,Yes,No,No,No,Yes,Yes,No,,,No,No
771,395,10596,2328,,No,,,Yes,No,No,Yes,,No,
772,396,4846,71218,,No,Yes,Yes,Yes,Yes,Yes,,,,Yes
773,396,36164,25310,,No,Yes,Yes,No,Yes,,No,Yes,,
774,397,25459,65707,No,Yes,No,,No,Yes,No,Yes,,No,Yes
